Row#0,230.940109,0.000000
Row#1,234.895859,3.984930
Row#2,238.857590,5.624861
Row#3,242.906723,8.299883
Row#4,228.582809,1.821823
Row#5,224.151199,0.117685
Row#6,221.797241,-0.878916
Row#7,222.560120,-0.598444
Row#8,244.279160,8.973246
Row#9,246.704727,10.042555
Row#10,252.453003,12.537863
Row#11,259.895355,15.324034
Row#12,241.890381,6.777414
Row#13,238.155365,-10.402351
Row#14,237.281372,-9.838465
Row#15,237.871170,-9.782644
Row#16,236.202682,-5.617163
Row#17,238.447464,-10.869490
Row#18,239.048828,-11.061142
Row#19,235.998123,-8.714172
Row#20,238.404770,-10.079756
Row#21,237.883194,-10.807554
Row#22,239.646378,-10.715950
Row#23,239.006622,-11.801619
Row#24,232.500854,-6.459253
Row#25,229.927383,-3.700472
Row#26,234.464218,-2.507706
Row#27,236.931778,-9.368595
Row#28,240.235474,-11.951550
Row#29,241.014221,-10.724169
Row#30,240.478485,-12.360954
Row#31,240.806305,-13.666475
Row#32,241.023026,-13.824701
Row#33,240.736252,-13.427893
Row#34,240.638763,-13.248203
Row#35,234.030487,0.366749
Row#36,236.371307,1.160362
Row#37,244.738434,6.509264
Row#38,244.115128,5.908342
Row#39,233.058319,-0.002481
Row#40,237.976929,1.622103
Row#41,231.253189,-0.860884
Row#42,234.023193,0.428591
Row#43,236.742599,0.867250
Row#44,234.333130,-0.233894
Row#45,238.721588,1.668875
Row#46,241.881760,2.030725
Row#47,241.055847,3.311663
Row#48,239.720215,2.933119
Row#49,232.084396,-1.366785
Row#50,234.444794,0.861364
Row#51,234.461029,0.281534
Row#52,236.975418,0.651730
Row#53,234.958191,-0.414209
Row#54,237.529984,0.725527
Row#55,237.079926,-0.505798
Row#56,240.155411,-0.284298
Row#57,241.084702,-0.571032
Row#58,242.250595,-0.522701
Row#59,246.019791,-0.383518
Row#60,243.499649,-2.407637
Row#61,241.632202,-0.482067
Row#62,242.748184,5.186132
Row#63,247.509888,8.915670
Row#64,244.580811,6.574179
Row#65,244.694550,6.559393
Row#66,242.917267,5.123472
Row#67,242.900925,4.322954
Row#68,244.193192,6.114855
Row#69,244.856567,6.657106
Row#70,244.021439,6.055403
Row#71,242.902542,5.231318
Row#72,244.369965,6.377249
Row#73,244.198959,6.275557
Row#74,230.227905,-5.427578
Row#75,229.363785,-7.624956
Row#76,229.225235,-3.401800
Row#77,229.685608,-2.573776
Row#78,228.842361,-5.743982
Row#79,231.644257,-2.381567
Row#80,229.843994,-6.750568
Row#81,229.978378,-5.472364
Row#82,227.778687,-7.560747
Row#83,230.976089,-3.551672
Row#84,229.271378,-6.276302
Row#85,228.678360,-6.922293
Row#86,231.416763,-3.239754
Row#87,227.597672,-7.224264
Row#88,231.872314,-2.488085
Row#89,228.248749,-6.117876
Row#90,233.758499,-1.110685
Row#91,233.075500,-1.664446
Row#92,234.126785,-0.737373
Row#93,248.344238,-12.694019
Row#94,249.086060,-11.366564
Row#95,247.844574,-11.638359
Row#96,248.737122,-11.014040
Row#97,249.182343,-10.148075
Row#98,249.034576,-10.567867
Row#99,247.590240,-13.190006
Row#100,247.606720,-12.987726
Row#101,247.423660,-13.947165
Row#102,246.239853,-14.108440
Row#103,245.300491,-13.863655
Row#104,244.850693,-13.951815
Row#105,245.041397,-13.667067
Row#106,243.845398,-13.304684
Row#107,245.372147,-14.648673
Row#108,246.030899,-15.579826
Row#109,246.045822,-15.579295
Row#110,246.331299,-16.230385
Row#111,245.836243,-15.267492
Row#112,244.850723,-12.004276
Row#113,244.512268,-10.997961
Row#114,244.530838,-10.700512
Row#115,244.349243,-10.393869
Row#116,243.993393,-9.175009
Row#117,244.252029,-9.662148
Row#118,244.393326,-10.071562
Row#119,244.233627,-9.433733
Row#120,247.454620,-18.239182
Row#121,248.604279,-19.916080
Row#122,250.594009,-22.359955
Row#123,247.739731,-18.591253
Row#124,247.126526,-13.468609
Row#125,247.567688,-14.152427
Row#126,247.455566,-17.860958
Row#127,246.341049,-16.143888
Row#128,247.813431,-18.328974
Row#129,244.664719,-13.748539
Row#130,244.699295,-11.218531
Row#131,244.609253,-10.812756
Row#132,244.476410,-10.369734
Row#133,244.586746,-10.858158
Row#134,244.540665,-10.802141
Row#135,244.399704,-10.260391
Row#136,246.194824,-15.941174
Row#137,246.758301,-17.020435
Row#138,245.982956,-15.507021
Row#139,246.506592,-16.571774
Row#140,246.415100,-16.419052
Row#141,242.051682,4.854445
Row#142,252.200638,12.478868
Row#143,252.738724,12.603792
Row#144,252.395340,12.366457
Row#145,242.365829,5.118048
Row#146,247.506210,8.990747
Row#147,246.082230,7.919512
Row#148,243.213394,5.706617
Row#149,243.931030,6.192476
Row#150,243.031128,5.506151
Row#151,243.368896,5.977777
Row#152,243.759109,6.375891
Row#153,243.266785,5.642908
Row#154,243.773468,6.044180
Row#155,243.303329,5.753546
Row#156,242.094238,4.948145
Row#157,241.143311,4.386057
Row#158,246.139175,7.952131
Row#159,249.152893,10.178938
Row#160,248.052795,9.387430
Row#161,247.513519,8.992331
Row#162,248.126785,9.470675
Row#163,248.640701,9.892576
Row#164,248.766327,9.986742
Row#165,250.395615,11.197412
Row#166,252.762939,12.829046
Row#167,251.981232,12.289560
Row#168,252.814148,12.763899
Row#169,253.077057,12.862078
Row#170,251.747849,12.091185
Row#171,250.214462,11.069754
Row#172,250.966354,11.582144
Row#173,250.944901,11.564005
Row#174,250.662445,11.402998
Row#175,247.439392,9.157412
Row#176,252.143707,12.404638
Row#177,251.723679,12.105864
Row#178,251.237686,11.762793
Row#179,253.468094,13.357260
Row#180,247.876587,9.288080
Row#181,248.097549,9.444323
Row#182,246.901627,8.569555
Row#183,247.909973,9.318899
Row#184,246.929611,8.604574
Row#185,247.168182,8.831316
Row#186,247.148010,9.030558
Row#187,249.987061,11.161383
Row#188,238.760880,-10.867149
Row#189,231.638794,-8.361109
Row#190,235.239899,0.208252
Row#191,248.544266,-11.176794
Row#192,244.832642,-13.415842
Row#193,244.150253,-13.070484
Row#194,247.623489,-13.332846
Row#195,248.247955,-13.995741
Row#196,247.055878,-17.355614
Row#197,244.846588,-12.288261
Row#198,242.401260,4.985296
Row#199,242.357330,5.026083
Row#200,243.544388,5.855867
Row#201,248.759430,9.991282
Row#202,253.537216,13.301016
Row#203,251.907104,12.253939
Row#204,250.019501,-9.937927
Row#205,237.079865,-10.329912
Row#206,237.415405,-10.997429
Row#207,244.172989,0.858273
Row#208,242.899460,-3.943281
Row#209,248.805817,-19.742569
Row#210,241.390427,-15.581664
Row#211,238.359222,-9.840834
Row#212,243.940552,-13.655552
Row#213,237.921204,-10.745150
Row#214,241.013931,-14.906985
Row#215,237.506012,2.292170
Row#216,244.844208,-11.881723
Row#217,239.797211,-9.679659
Row#218,225.390884,-6.294510
Row#219,236.690704,0.836248
Row#220,241.432419,1.059336
Row#221,239.174561,2.000288
Row#222,235.214279,-1.982204
Row#223,244.846161,6.762716
Row#224,241.031250,6.452272
Row#225,241.099411,6.478765
Row#226,240.756821,6.345762
Row#227,236.214661,4.627287
Row#228,222.317627,-0.673061
Row#229,220.368637,-1.389439
Row#230,223.067047,-0.398859
Row#231,223.343506,-0.285379
Row#232,243.553238,8.697157
Row#233,244.755692,9.143023
Row#234,250.079880,11.297869
Row#235,247.141281,10.195826
Row#236,243.315445,8.809683
Row#237,259.906708,15.320417
Row#238,262.429291,16.211782
Row#239,262.235382,16.142473
Row#240,246.492630,9.957094
Row#241,243.259384,8.789755
Row#242,250.362732,11.405802
Row#243,249.383713,11.033636
Row#244,249.444931,11.056807
Row#245,228.702103,1.861614
Row#246,242.884232,7.144396
Row#247,238.002045,-10.962435
Row#248,240.822357,-10.917013
Row#249,241.420410,-12.505844
Row#250,240.448669,-12.738026
Row#251,241.270096,-15.015855
Row#252,240.697845,-13.644833
Row#253,243.437363,5.269911
Row#254,236.060028,0.520689
Row#255,231.412582,-2.613132
Row#256,243.408966,-0.430853
Row#257,242.877686,-0.892044
Row#258,243.344894,-5.771902
Row#259,241.935425,-0.116261
Row#260,249.238312,10.179956
Row#261,246.465988,7.922670
Row#262,242.439407,3.916471
Row#263,245.608459,7.218832
Row#264,246.065475,7.573179
Row#265,242.981110,5.243700
Row#266,228.904922,-8.065950
Row#267,226.527130,-8.112171
Row#268,227.801941,-6.488171
Row#269,248.430969,-13.018944
Row#270,245.617828,-14.651042
Row#271,244.713928,-13.504318
Row#272,245.746780,-15.585834
Row#273,244.367661,-9.848169
Row#274,244.160568,-9.726400
Row#275,244.430908,-10.484423
Row#276,247.745697,-18.619665
Row#277,249.705536,-21.323116
Row#278,250.257034,-21.990946
Row#279,248.232361,-18.920315
Row#280,244.586441,-10.624607
Row#281,244.273483,-9.249182
Row#282,246.628799,-16.825798
Row#283,246.960541,-17.367277
Row#284,241.766022,4.707518
Row#285,248.095474,9.409552
Row#286,242.803818,5.461367
Row#287,238.985825,3.029490
Row#288,251.177338,11.734625
Row#289,245.873169,7.972334
Row#290,254.635040,14.149874
Row#291,251.415573,12.157400
Row#292,226.705200,-5.515629
Row#293,244.610199,-13.621008
Row#294,243.339493,5.776796
Row#295,251.502548,11.947912
Row#296,253.525482,13.361593
Row#297,253.376266,13.273546
Row#298,249.022751,-10.516808
Row#299,252.537186,-6.718519
Row#300,255.353409,-2.483727
Row#301,256.813019,-1.596886
Row#302,259.200348,-4.371698
Row#303,257.974487,-2.311962
Row#304,256.109467,1.945330
Row#305,256.139160,3.603075
Row#306,257.308716,5.329294
Row#307,259.035645,6.078806
Row#308,258.309113,-2.539986
Row#309,258.529388,-2.763117
Row#310,258.490417,-2.565609
Row#311,258.001465,-1.822939
Row#312,259.462494,-4.596170
Row#313,253.864517,-3.904011
Row#314,254.118195,-4.209301
Row#315,254.342407,-4.190142
Row#316,254.885468,-3.428238
Row#317,253.851501,-4.507915
Row#318,254.037064,-4.343817
Row#319,253.534271,-3.601963
Row#320,253.227966,-4.628843
Row#321,252.311234,-4.292717
Row#322,251.001709,-4.355665
Row#323,250.645309,-4.494814
Row#324,254.643250,-3.204515
Row#325,255.630341,-2.635181
Row#326,255.261902,-2.344233
Row#327,252.103485,-4.887688
Row#328,249.345078,-5.496960
Row#329,248.265839,-6.283510
Row#330,249.442932,-6.268560
Row#331,249.824326,-7.544975
Row#332,249.349884,-7.498392
Row#333,249.796036,-7.172396
Row#334,249.276413,-5.755833
Row#335,255.502243,-1.822985
Row#336,255.264954,-1.113911
Row#337,256.626221,0.565062
Row#338,256.592072,0.587404
Row#339,255.362488,-1.594145
